date,round,team,model_pct,model_state_matches,pm_raw_pct,pm_devig_pct,inserted_at
2026-06-23,qf,Uzbekistan,1.364,44,1.65,1.517,2026-07-04T15:36:55.145949+00:00
2026-06-23,r16,Algeria,28.766,44,22.5,21.777,2026-07-04T15:36:55.145949+00:00
2026-06-23,r16,Argentina,86.348,44,86.0,83.235,2026-07-04T15:36:54.60098+00:00
2026-06-23,r16,Australia,25.66,44,30.0,29.035,2026-07-04T15:36:55.145949+00:00
2026-06-23,r16,Austria,29.248,44,29.5,28.552,2026-07-04T15:36:55.145949+00:00
2026-06-23,r16,Belgium,62.808,44,60.0,58.071,2026-07-04T15:36:55.145949+00:00
2026-06-23,r16,Bosnia and Herzegovina,19.77,44,20.0,19.357,2026-07-04T15:36:55.145949+00:00
2026-06-23,r16,Brazil,62.898,44,63.0,60.975,2026-07-04T15:36:55.145949+00:00
2026-06-23,r16,Canada,55.126,44,57.5,55.651,2026-07-04T15:36:55.145949+00:00
2026-06-23,r16,Cape Verde,7.804,44,12.45,12.05,2026-07-04T15:36:55.145949+00:00
2026-06-23,r16,Colombia,54.094,44,60.0,58.071,2026-07-04T15:36:55.145949+00:00
2026-06-23,r16,Croatia,44.134,44,34.0,32.907,2026-07-04T15:36:55.145949+00:00
2026-06-23,r16,Curacao,1.166,44,2.8,2.71,2026-07-04T15:36:55.145949+00:00
2026-06-23,r16,Czechia,12.896,44,9.0,8.711,2026-07-04T15:36:55.145949+00:00
2026-06-23,r16,DR Congo,14.178,44,19.0,18.389,2026-07-04T15:36:55.145949+00:00
2026-06-23,r16,Ecuador,12.982,44,10.5,10.162,2026-07-04T15:36:55.145949+00:00
2026-06-23,r16,Egypt,42.166,44,41.5,40.166,2026-07-04T15:36:55.145949+00:00
2026-06-23,r16,England,76.768,44,85.5,82.751,2026-07-04T15:36:54.60098+00:00
2026-06-23,r16,France,79.892,44,86.0,83.235,2026-07-04T15:36:54.60098+00:00
2026-06-23,r16,Germany,75.244,44,81.5,78.88,2026-07-04T15:36:55.145949+00:00
2026-06-23,r16,Ghana,16.822,44,30.0,29.035,2026-07-04T15:36:55.145949+00:00
2026-06-23,r16,Haiti,0.0,44,,,2026-07-04T15:36:55.145949+00:00
2026-06-23,r16,Iran,22.268,44,22.5,21.777,2026-07-04T15:36:55.145949+00:00
2026-06-23,r16,Iraq,0.484,44,1.35,1.307,2026-07-04T15:36:55.145949+00:00
2026-06-23,r16,Ivory Coast,35.876,44,33.5,32.423,2026-07-04T15:36:55.145949+00:00
2026-06-23,r16,Japan,39.312,44,44.5,43.069,2026-07-04T15:36:55.145949+00:00
2026-06-23,r16,Jordan,0.0,44,,,2026-07-04T15:36:55.145949+00:00
2026-06-23,r16,Mexico,45.816,44,66.0,63.878,2026-07-04T15:36:55.145949+00:00
2026-06-23,r16,Morocco,42.944,44,49.0,47.425,2026-07-04T15:36:55.145949+00:00
2026-06-23,r16,Netherlands,58.392,44,61.0,59.039,2026-07-04T15:36:55.145949+00:00
2026-06-23,r16,New Zealand,2.196,44,3.1,3.0,2026-07-04T15:36:55.145949+00:00
2026-06-23,r16,Norway,61.96,44,70.5,68.233,2026-07-04T15:36:55.145949+00:00
2026-06-23,r16,Panama,2.128,44,3.9,3.775,2026-07-04T15:36:55.145949+00:00
2026-06-23,r16,Paraguay,30.57,44,25.0,24.196,2026-07-04T15:36:55.145949+00:00
2026-06-23,r16,Portugal,65.486,44,76.5,74.04,2026-07-04T15:36:55.145949+00:00
2026-06-23,r16,Qatar,2.416,44,2.0,1.936,2026-07-04T15:36:55.145949+00:00
2026-06-23,r16,Saudi Arabia,2.67,44,4.85,4.694,2026-07-04T15:36:55.145949+00:00
2026-06-23,r16,Scotland,35.52,44,19.0,18.389,2026-07-04T15:36:55.145949+00:00
2026-06-23,r16,Senegal,34.82,44,23.5,22.744,2026-07-04T15:36:55.145949+00:00
2026-06-23,r16,South Africa,3.666,44,2.8,2.71,2026-07-04T15:36:55.145949+00:00
2026-06-23,r16,South Korea,37.468,44,41.5,40.166,2026-07-04T15:36:55.145949+00:00
2026-06-23,r16,Spain,80.224,44,83.5,80.815,2026-07-04T15:36:54.60098+00:00
2026-06-23,r16,Sweden,26.142,44,21.5,20.809,2026-07-04T15:36:55.145949+00:00
2026-06-23,r16,Switzerland,66.63,44,63.0,60.975,2026-07-04T15:36:55.145949+00:00
2026-06-23,r16,Tunisia,0.0,44,,,2026-07-04T15:36:55.145949+00:00
2026-06-23,r16,Turkey,0.0,44,,,2026-07-04T15:36:55.145949+00:00
2026-06-23,r16,United States,65.336,44,74.5,72.105,2026-07-04T15:36:55.145949+00:00
2026-06-23,r16,Uruguay,24.076,44,16.0,15.486,2026-07-04T15:36:55.145949+00:00
2026-06-23,r16,Uzbekistan,4.83,44,3.4,3.291,2026-07-04T15:36:55.145949+00:00
2026-06-23,sf,Algeria,3.25,44,2.35,2.101,2026-07-04T15:36:55.145949+00:00
2026-06-23,sf,Argentina,46.986,44,47.5,42.458,2026-07-04T15:36:55.145949+00:00
2026-06-23,sf,Australia,1.044,44,1.6,1.43,2026-07-04T15:36:55.145949+00:00
2026-06-23,sf,Austria,5.61,44,3.2,2.86,2026-07-04T15:36:55.145949+00:00
2026-06-23,sf,Belgium,12.506,44,10.5,9.385,2026-07-04T15:36:55.145949+00:00
2026-06-23,sf,Bosnia and Herzegovina,1.228,44,0.85,0.76,2026-07-04T15:36:55.145949+00:00
2026-06-23,sf,Brazil,22.374,44,23.0,20.559,2026-07-04T15:36:55.145949+00:00
2026-06-23,sf,Canada,5.122,44,4.35,3.888,2026-07-04T15:36:55.145949+00:00
2026-06-23,sf,Cape Verde,0.304,44,1.15,1.028,2026-07-04T15:36:55.145949+00:00
2026-06-23,sf,Colombia,11.642,44,13.0,11.62,2026-07-04T15:36:55.145949+00:00
2026-06-23,sf,Croatia,9.676,44,5.6,5.006,2026-07-04T15:36:55.145949+00:00
2026-06-23,sf,Curacao,0.016,44,0.15,0.134,2026-07-04T15:36:55.145949+00:00
2026-06-23,sf,Czechia,1.282,44,2.1,1.877,2026-07-04T15:36:55.145949+00:00
2026-06-23,sf,DR Congo,1.034,44,2.0,1.788,2026-07-04T15:36:55.145949+00:00
2026-06-23,sf,Ecuador,2.226,44,1.95,1.743,2026-07-04T15:36:55.145949+00:00
2026-06-23,sf,Egypt,3.236,44,3.05,2.726,2026-07-04T15:36:55.145949+00:00
2026-06-23,sf,England,36.622,44,39.5,35.307,2026-07-04T15:36:55.145949+00:00
2026-06-23,sf,France,38.424,44,51.5,46.034,2026-07-04T15:36:55.145949+00:00
2026-06-23,sf,Germany,20.426,44,24.0,21.453,2026-07-04T15:36:55.145949+00:00
2026-06-23,sf,Ghana,0.97,44,3.05,2.726,2026-07-04T15:36:55.145949+00:00
2026-06-23,sf,Haiti,0.0,44,,,2026-07-04T15:36:55.145949+00:00
2026-06-23,sf,Iran,0.99,44,1.15,1.028,2026-07-04T15:36:55.145949+00:00
2026-06-23,sf,Iraq,0.006,44,0.05,0.045,2026-07-04T15:36:55.145949+00:00
2026-06-23,sf,Ivory Coast,4.118,44,3.7,3.307,2026-07-04T15:36:55.145949+00:00
2026-06-23,sf,Japan,7.692,44,13.5,12.067,2026-07-04T15:36:55.145949+00:00
2026-06-23,sf,Jordan,0.0,44,,,2026-07-04T15:36:55.145949+00:00
2026-06-23,sf,Mexico,4.034,44,12.5,11.173,2026-07-04T15:36:55.145949+00:00
2026-06-23,sf,Morocco,8.246,44,11.5,10.279,2026-07-04T15:36:55.145949+00:00
2026-06-23,sf,Netherlands,19.358,44,23.0,20.559,2026-07-04T15:36:55.145949+00:00
2026-06-23,sf,New Zealand,0.034,44,0.6,0.536,2026-07-04T15:36:55.145949+00:00
2026-06-23,sf,Norway,12.186,44,19.5,17.43,2026-07-04T15:36:55.145949+00:00
2026-06-23,sf,Panama,0.098,44,0.55,0.492,2026-07-04T15:36:55.145949+00:00
2026-06-23,sf,Paraguay,2.35,44,1.25,1.117,2026-07-04T15:36:55.145949+00:00
2026-06-23,sf,Portugal,24.464,44,32.0,28.603,2026-07-04T15:36:55.145949+00:00
2026-06-23,sf,Qatar,0.026,44,0.75,0.67,2026-07-04T15:36:55.145949+00:00
2026-06-23,sf,Saudi Arabia,0.114,44,0.6,0.536,2026-07-04T15:36:55.145949+00:00
2026-06-23,sf,Scotland,3.396,44,1.0,0.894,2026-07-04T15:36:55.145949+00:00
2026-06-23,sf,Senegal,7.38,44,3.95,3.531,2026-07-04T15:36:55.145949+00:00
2026-06-23,sf,South Africa,0.086,44,0.65,0.581,2026-07-04T15:36:55.145949+00:00
2026-06-23,sf,South Korea,2.59,44,2.75,2.458,2026-07-04T15:36:55.145949+00:00
2026-06-23,sf,Spain,48.324,44,44.5,39.777,2026-07-04T15:36:55.145949+00:00
2026-06-23,sf,Sweden,3.626,44,2.8,2.503,2026-07-04T15:36:55.145949+00:00
2026-06-23,sf,Switzerland,10.778,44,8.2,7.33,2026-07-04T15:36:55.145949+00:00
2026-06-23,sf,Tunisia,0.0,44,,,2026-07-04T15:36:55.145949+00:00
2026-06-23,sf,Turkey,0.0,44,,,2026-07-04T15:36:55.145949+00:00
2026-06-23,sf,United States,9.698,44,20.0,17.877,2026-07-04T15:36:55.145949+00:00
2026-06-23,sf,Uruguay,6.082,44,2.45,2.19,2026-07-04T15:36:55.145949+00:00
2026-06-23,sf,Uzbekistan,0.346,44,0.15,0.134,2026-07-04T15:36:55.145949+00:00
2026-06-24,final,Algeria,0.802,48,0.5,0.411,2026-07-04T15:36:55.145949+00:00
2026-06-24,final,Argentina,27.562,48,27.5,22.592,2026-07-04T15:36:55.145949+00:00
2026-06-24,final,Australia,0.232,48,1.55,1.273,2026-07-04T15:36:55.145949+00:00
2026-06-24,final,Austria,1.586,48,1.0,0.822,2026-07-04T15:36:55.145949+00:00
2026-06-24,final,Belgium,4.994,48,3.0,2.465,2026-07-04T15:36:55.145949+00:00
2026-06-24,final,Bosnia and Herzegovina,0.218,48,1.25,1.027,2026-07-04T15:36:55.145949+00:00
2026-06-24,final,Brazil,12.282,48,15.5,12.734,2026-07-04T15:36:55.145949+00:00
2026-06-24,final,Canada,1.442,48,1.6,1.314,2026-07-04T15:36:55.145949+00:00
2026-06-24,final,Cape Verde,0.042,48,0.75,0.616,2026-07-04T15:36:55.145949+00:00
2026-06-24,final,Colombia,4.774,48,5.55,4.559,2026-07-04T15:36:55.145949+00:00
2026-06-24,final,Croatia,4.256,48,2.35,1.931,2026-07-04T15:36:55.145949+00:00
2026-06-24,final,Curacao,0.002,48,0.2,0.164,2026-07-04T15:36:55.145949+00:00
2026-06-24,final,Czechia,0.288,48,1.0,0.822,2026-07-04T15:36:55.145949+00:00
2026-06-24,final,DR Congo,0.112,48,0.4,0.329,2026-07-04T15:36:55.145949+00:00
2026-06-24,final,Ecuador,0.878,48,1.05,0.863,2026-07-04T15:36:55.145949+00:00
2026-06-24,final,Egypt,0.726,48,0.65,0.534,2026-07-04T15:36:55.145949+00:00
2026-06-24,final,England,21.54,48,23.5,19.306,2026-07-04T15:36:55.145949+00:00
2026-06-24,final,France,23.792,48,32.5,26.7,2026-07-04T15:36:55.145949+00:00
2026-06-24,final,Germany,10.21,48,15.5,12.734,2026-07-04T15:36:55.145949+00:00
2026-06-24,final,Ghana,0.212,48,1.75,1.438,2026-07-04T15:36:55.145949+00:00
2026-06-24,final,Haiti,0.0,48,,,2026-07-04T15:36:55.145949+00:00
2026-06-24,final,Iran,0.176,48,0.2,0.164,2026-07-04T15:36:55.145949+00:00
2026-06-24,final,Iraq,0.0,48,0.25,0.205,2026-07-04T15:36:55.145949+00:00
2026-06-24,final,Ivory Coast,1.332,48,1.85,1.52,2026-07-04T15:36:55.145949+00:00
2026-06-24,final,Japan,2.972,48,5.05,4.149,2026-07-04T15:36:55.145949+00:00
2026-06-24,final,Jordan,0.0,48,,,2026-07-04T15:36:55.145949+00:00
2026-06-24,final,Mexico,1.364,48,6.8,5.586,2026-07-04T15:36:55.145949+00:00
2026-06-24,final,Morocco,3.16,48,6.95,5.71,2026-07-04T15:36:55.145949+00:00
2026-06-24,final,Netherlands,9.84,48,12.5,10.269,2026-07-04T15:36:55.145949+00:00
2026-06-24,final,New Zealand,0.004,48,0.4,0.329,2026-07-04T15:36:55.145949+00:00
2026-06-24,final,Norway,5.17,48,8.5,6.983,2026-07-04T15:36:55.145949+00:00
2026-06-24,final,Panama,0.0,48,,,2026-07-04T15:36:55.145949+00:00
2026-06-24,final,Paraguay,0.608,48,0.9,0.739,2026-07-04T15:36:55.145949+00:00
2026-06-24,final,Portugal,14.564,48,16.5,13.555,2026-07-04T15:36:55.145949+00:00
2026-06-24,final,Qatar,0.0,48,,,2026-07-04T15:36:55.145949+00:00
2026-06-24,final,Saudi Arabia,0.018,48,0.25,0.205,2026-07-04T15:36:55.145949+00:00
2026-06-24,final,Scotland,0.98,48,1.5,1.232,2026-07-04T15:36:55.145949+00:00
2026-06-24,final,Senegal,2.648,48,1.7,1.397,2026-07-04T15:36:55.145949+00:00
2026-06-24,final,South Africa,0.012,48,0.15,0.123,2026-07-04T15:36:55.145949+00:00
2026-06-24,final,South Korea,0.676,48,2.35,1.931,2026-07-04T15:36:55.145949+00:00
2026-06-24,final,Spain,30.09,48,27.5,22.592,2026-07-04T15:36:55.145949+00:00
2026-06-24,final,Sweden,1.15,48,1.65,1.356,2026-07-04T15:36:55.145949+00:00
2026-06-24,final,Switzerland,4.054,48,2.45,2.013,2026-07-04T15:36:55.145949+00:00
2026-06-24,final,Tunisia,0.0,48,,,2026-07-04T15:36:55.145949+00:00
2026-06-24,final,Turkey,0.0,48,,,2026-07-04T15:36:55.145949+00:00
2026-06-24,final,United States,2.89,48,7.25,5.956,2026-07-04T15:36:55.145949+00:00
2026-06-24,final,Uruguay,2.314,48,1.55,1.273,2026-07-04T15:36:55.145949+00:00
2026-06-24,final,Uzbekistan,0.028,48,0.1,0.082,2026-07-04T15:36:55.145949+00:00
2026-06-24,qf,Algeria,11.136,48,6.5,6.107,2026-07-04T15:36:55.145949+00:00
2026-06-24,qf,Argentina,67.646,48,66.5,62.482,2026-07-04T15:36:55.145949+00:00
2026-06-24,qf,Australia,3.75,48,7.55,7.094,2026-07-04T15:36:55.145949+00:00
2026-06-24,qf,Austria,12.068,48,12.5,11.745,2026-07-04T15:36:55.145949+00:00
2026-06-24,qf,Belgium,26.962,48,26.5,24.899,2026-07-04T15:36:55.145949+00:00
2026-06-24,qf,Bosnia and Herzegovina,7.152,48,6.1,5.731,2026-07-04T15:36:55.145949+00:00
2026-06-24,qf,Brazil,40.734,48,46.5,43.69,2026-07-04T15:36:55.145949+00:00
2026-06-24,qf,Canada,19.132,48,15.0,14.094,2026-07-04T15:36:55.145949+00:00
2026-06-24,qf,Cape Verde,1.826,48,5.05,4.745,2026-07-04T15:36:55.145949+00:00
2026-06-24,qf,Colombia,28.53,48,29.0,27.248,2026-07-04T15:36:55.145949+00:00
2026-06-24,qf,Croatia,21.674,48,15.5,14.563,2026-07-04T15:36:55.145949+00:00
2026-06-24,qf,Curacao,0.136,48,0.35,0.329,2026-07-04T15:36:55.145949+00:00
2026-06-24,qf,Czechia,5.666,48,2.0,1.879,2026-07-04T15:36:55.145949+00:00
2026-06-24,qf,DR Congo,2.392,48,3.35,3.148,2026-07-04T15:36:55.145949+00:00
2026-06-24,qf,Ecuador,5.792,48,3.55,3.335,2026-07-04T15:36:55.145949+00:00
2026-06-24,qf,Egypt,14.572,48,15.0,14.094,2026-07-04T15:36:55.145949+00:00
2026-06-24,qf,England,56.806,48,61.5,57.784,2026-07-04T15:36:55.145949+00:00
2026-06-24,qf,France,54.696,48,65.5,61.542,2026-07-04T15:36:55.145949+00:00
2026-06-24,qf,Germany,34.482,48,41.0,38.523,2026-07-04T15:36:55.145949+00:00
2026-06-24,qf,Ghana,5.758,48,9.7,9.114,2026-07-04T15:36:55.145949+00:00
2026-06-24,qf,Haiti,0.0,48,,,2026-07-04T15:36:55.145949+00:00
2026-06-24,qf,Iran,5.296,48,5.65,5.309,2026-07-04T15:36:55.145949+00:00
2026-06-24,qf,Iraq,0.088,48,0.75,0.705,2026-07-04T15:36:55.145949+00:00
2026-06-24,qf,Ivory Coast,12.566,48,13.5,12.684,2026-07-04T15:36:55.145949+00:00
2026-06-24,qf,Japan,19.418,48,26.5,24.899,2026-07-04T15:36:55.145949+00:00
2026-06-24,qf,Jordan,0.0,48,,,2026-07-04T15:36:55.145949+00:00
2026-06-24,qf,Mexico,13.04,48,27.0,25.368,2026-07-04T15:36:55.145949+00:00
2026-06-24,qf,Morocco,22.99,48,31.5,29.597,2026-07-04T15:36:55.145949+00:00
2026-06-24,qf,Netherlands,39.904,48,45.5,42.751,2026-07-04T15:36:55.145949+00:00
2026-06-24,qf,New Zealand,0.214,48,1.45,1.362,2026-07-04T15:36:55.145949+00:00
2026-06-24,qf,Norway,28.012,48,31.5,29.597,2026-07-04T15:36:55.145949+00:00
2026-06-24,qf,Panama,0.0,48,,,2026-07-04T15:36:55.145949+00:00
2026-06-24,qf,Paraguay,6.568,48,4.7,4.416,2026-07-04T15:36:55.145949+00:00
2026-06-24,qf,Portugal,45.082,48,50.5,47.448,2026-07-04T15:36:55.145949+00:00
2026-06-24,qf,Qatar,0.414,48,,,2026-07-04T15:36:55.145949+00:00
2026-06-24,qf,Saudi Arabia,0.624,48,1.8,1.691,2026-07-04T15:36:55.145949+00:00
2026-06-24,qf,Scotland,10.698,48,4.05,3.805,2026-07-04T15:36:55.145949+00:00
2026-06-24,qf,Senegal,18.286,48,11.0,10.335,2026-07-04T15:36:55.145949+00:00
2026-06-24,qf,South Africa,0.618,48,1.15,1.081,2026-07-04T15:36:55.145949+00:00
2026-06-24,qf,South Korea,11.516,48,10.5,9.866,2026-07-04T15:36:55.145949+00:00
2026-06-24,qf,Spain,57.004,48,59.5,55.905,2026-07-04T15:36:55.145949+00:00
2026-06-24,qf,Sweden,10.324,48,8.5,7.986,2026-07-04T15:36:55.145949+00:00
2026-06-24,qf,Switzerland,29.29,48,22.5,21.14,2026-07-04T15:36:55.145949+00:00
2026-06-24,qf,Tunisia,0.0,48,,,2026-07-04T15:36:55.145949+00:00
2026-06-24,qf,Turkey,0.0,48,,,2026-07-04T15:36:55.145949+00:00
2026-06-24,qf,United States,33.966,48,49.0,46.039,2026-07-04T15:36:55.145949+00:00
2026-06-24,qf,Uruguay,12.612,48,6.0,5.637,2026-07-04T15:36:55.145949+00:00
2026-06-24,qf,Uzbekistan,0.56,48,0.25,0.235,2026-07-04T15:36:55.145949+00:00
2026-06-24,r16,Algeria,28.528,48,21.5,21.088,2026-07-04T15:36:55.145949+00:00
2026-06-24,r16,Argentina,86.348,48,85.0,83.372,2026-07-04T15:36:55.145949+00:00
2026-06-24,r16,Australia,25.326,48,31.0,30.406,2026-07-04T15:36:55.145949+00:00
2026-06-24,r16,Austria,28.802,48,31.0,30.406,2026-07-04T15:36:55.145949+00:00
2026-06-24,r16,Belgium,62.612,48,59.0,57.87,2026-07-04T15:36:55.145949+00:00
2026-06-24,r16,Bosnia and Herzegovina,19.738,48,26.0,25.502,2026-07-04T15:36:55.145949+00:00
2026-06-24,r16,Brazil,62.958,48,66.0,64.736,2026-07-04T15:36:55.145949+00:00
2026-06-24,r16,Canada,55.026,48,51.5,50.513,2026-07-04T15:36:55.145949+00:00
2026-06-24,r16,Cape Verde,7.676,48,11.45,11.231,2026-07-04T15:36:55.145949+00:00
2026-06-24,r16,Colombia,59.49,48,59.0,57.87,2026-07-04T15:36:55.145949+00:00
2026-06-24,r16,Croatia,45.554,48,35.0,34.33,2026-07-04T15:36:55.145949+00:00
2026-06-24,r16,Curacao,1.18,48,0.65,0.638,2026-07-04T15:36:55.145949+00:00
2026-06-24,r16,Czechia,12.942,48,7.0,6.866,2026-07-04T15:36:55.145949+00:00
2026-06-24,r16,DR Congo,6.608,48,12.5,12.261,2026-07-04T15:36:55.145949+00:00
2026-06-24,r16,Ecuador,12.854,48,7.5,7.356,2026-07-04T15:36:55.145949+00:00
2026-06-24,r16,Egypt,42.076,48,42.0,41.195,2026-07-04T15:36:55.145949+00:00
2026-06-24,r16,England,77.556,48,84.5,82.881,2026-07-04T15:36:55.145949+00:00
2026-06-24,r16,France,79.974,48,88.0,86.314,2026-07-04T15:36:55.145949+00:00
2026-06-24,r16,Germany,75.278,48,82.5,80.92,2026-07-04T15:36:55.145949+00:00
2026-06-24,r16,Ghana,20.12,48,30.0,29.425,2026-07-04T15:36:55.145949+00:00
2026-06-24,r16,Haiti,0.0,48,,,2026-07-04T15:36:55.145949+00:00
2026-06-24,r16,Iran,21.892,48,23.0,22.559,2026-07-04T15:36:55.145949+00:00
2026-06-24,r16,Iraq,0.496,48,0.25,0.245,2026-07-04T15:36:55.145949+00:00
2026-06-24,r16,Ivory Coast,35.812,48,34.5,33.839,2026-07-04T15:36:55.145949+00:00
2026-06-24,r16,Japan,39.432,48,42.5,41.686,2026-07-04T15:36:55.145949+00:00
2026-06-24,r16,Jordan,0.0,48,,,2026-07-04T15:36:55.145949+00:00
2026-06-24,r16,Mexico,45.622,48,66.5,65.226,2026-07-04T15:36:55.145949+00:00
2026-06-24,r16,Morocco,42.938,48,44.5,43.648,2026-07-04T15:36:55.145949+00:00
2026-06-24,r16,Netherlands,58.4,48,62.5,61.303,2026-07-04T15:36:55.145949+00:00
2026-06-24,r16,New Zealand,2.182,48,1.15,1.128,2026-07-04T15:36:55.145949+00:00
2026-06-24,r16,Norway,61.986,48,62.5,61.303,2026-07-04T15:36:55.145949+00:00
2026-06-24,r16,Panama,0.0,48,,,2026-07-04T15:36:55.145949+00:00
2026-06-24,r16,Paraguay,30.292,48,20.5,20.107,2026-07-04T15:36:55.145949+00:00
2026-06-24,r16,Portugal,73.204,48,75.5,74.054,2026-07-04T15:36:55.145949+00:00
2026-06-24,r16,Qatar,2.418,48,,,2026-07-04T15:36:55.145949+00:00
2026-06-24,r16,Saudi Arabia,2.662,48,3.9,3.825,2026-07-04T15:36:55.145949+00:00
2026-06-24,r16,Scotland,35.258,48,11.5,11.28,2026-07-04T15:36:55.145949+00:00
2026-06-24,r16,Senegal,32.44,48,28.5,27.954,2026-07-04T15:36:55.145949+00:00
2026-06-24,r16,South Africa,3.64,48,1.5,1.471,2026-07-04T15:36:55.145949+00:00
2026-06-24,r16,South Korea,37.238,48,44.5,43.648,2026-07-04T15:36:55.145949+00:00
2026-06-24,r16,Spain,80.198,48,83.5,81.9,2026-07-04T15:36:55.145949+00:00
2026-06-24,r16,Sweden,26.132,48,25.5,25.011,2026-07-04T15:36:55.145949+00:00
2026-06-24,r16,Switzerland,66.59,48,66.5,65.226,2026-07-04T15:36:55.145949+00:00
2026-06-24,r16,Tunisia,0.0,48,,,2026-07-04T15:36:55.145949+00:00
2026-06-24,r16,Turkey,0.0,48,,,2026-07-04T15:36:55.145949+00:00
2026-06-24,r16,United States,65.314,48,77.0,75.525,2026-07-04T15:36:55.145949+00:00
2026-06-24,r16,Uruguay,23.672,48,21.0,20.598,2026-07-04T15:36:55.145949+00:00
2026-06-24,r16,Uzbekistan,1.536,48,3.35,3.286,2026-07-04T15:36:55.145949+00:00
2026-06-24,sf,Algeria,3.012,48,2.15,1.982,2026-07-04T15:36:55.145949+00:00
2026-06-24,sf,Argentina,46.454,48,47.5,43.789,2026-07-04T15:36:55.145949+00:00
2026-06-24,sf,Australia,0.992,48,2.35,2.166,2026-07-04T15:36:55.145949+00:00
2026-06-24,sf,Austria,5.044,48,3.8,3.503,2026-07-04T15:36:55.145949+00:00
2026-06-24,sf,Belgium,12.16,48,10.5,9.68,2026-07-04T15:36:55.145949+00:00
2026-06-24,sf,Bosnia and Herzegovina,1.168,48,1.65,1.521,2026-07-04T15:36:55.145949+00:00
2026-06-24,sf,Brazil,22.898,48,22.5,20.742,2026-07-04T15:36:55.145949+00:00
2026-06-24,sf,Canada,5.024,48,4.4,4.056,2026-07-04T15:36:55.145949+00:00
2026-06-24,sf,Cape Verde,0.31,48,1.45,1.337,2026-07-04T15:36:55.145949+00:00
2026-06-24,sf,Colombia,12.526,48,9.5,8.758,2026-07-04T15:36:55.145949+00:00
2026-06-24,sf,Croatia,10.604,48,5.8,5.347,2026-07-04T15:36:55.145949+00:00
2026-06-24,sf,Curacao,0.014,48,0.15,0.138,2026-07-04T15:36:55.145949+00:00
2026-06-24,sf,Czechia,1.25,48,2.25,2.074,2026-07-04T15:36:55.145949+00:00
2026-06-24,sf,DR Congo,0.606,48,2.2,2.028,2026-07-04T15:36:55.145949+00:00
2026-06-24,sf,Ecuador,2.238,48,1.65,1.521,2026-07-04T15:36:55.145949+00:00
2026-06-24,sf,Egypt,3.082,48,3.5,3.227,2026-07-04T15:36:55.145949+00:00
2026-06-24,sf,England,36.766,48,38.5,35.492,2026-07-04T15:36:55.145949+00:00
2026-06-24,sf,France,38.538,48,47.0,43.328,2026-07-04T15:36:55.145949+00:00
2026-06-24,sf,Germany,20.394,48,23.0,21.203,2026-07-04T15:36:55.145949+00:00
2026-06-24,sf,Ghana,1.138,48,3.3,3.042,2026-07-04T15:36:55.145949+00:00
2026-06-24,sf,Haiti,0.0,48,,,2026-07-04T15:36:55.145949+00:00
2026-06-24,sf,Iran,0.95,48,0.85,0.784,2026-07-04T15:36:55.145949+00:00
2026-06-24,sf,Iraq,0.002,48,0.05,0.046,2026-07-04T15:36:55.145949+00:00
2026-06-24,sf,Ivory Coast,4.232,48,4.9,4.517,2026-07-04T15:36:55.145949+00:00
2026-06-24,sf,Japan,7.81,48,12.5,11.523,2026-07-04T15:36:55.145949+00:00
2026-06-24,sf,Jordan,0.0,48,,,2026-07-04T15:36:55.145949+00:00
2026-06-24,sf,Mexico,4.29,48,12.0,11.062,2026-07-04T15:36:55.145949+00:00
2026-06-24,sf,Morocco,8.322,48,11.5,10.602,2026-07-04T15:36:55.145949+00:00
2026-06-24,sf,Netherlands,19.406,48,23.5,21.664,2026-07-04T15:36:55.145949+00:00
2026-06-24,sf,New Zealand,0.032,48,0.65,0.599,2026-07-04T15:36:55.145949+00:00
2026-06-24,sf,Norway,12.468,48,16.0,14.75,2026-07-04T15:36:55.145949+00:00
2026-06-24,sf,Panama,0.0,48,,,2026-07-04T15:36:55.145949+00:00
2026-06-24,sf,Paraguay,2.284,48,1.05,0.968,2026-07-04T15:36:55.145949+00:00
2026-06-24,sf,Portugal,26.79,48,31.5,29.039,2026-07-04T15:36:55.145949+00:00
2026-06-24,sf,Qatar,0.022,48,,,2026-07-04T15:36:55.145949+00:00
2026-06-24,sf,Saudi Arabia,0.108,48,0.6,0.553,2026-07-04T15:36:55.145949+00:00
2026-06-24,sf,Scotland,3.518,48,1.6,1.475,2026-07-04T15:36:55.145949+00:00
2026-06-24,sf,Senegal,6.924,48,3.45,3.18,2026-07-04T15:36:55.145949+00:00
2026-06-24,sf,South Africa,0.082,48,0.65,0.599,2026-07-04T15:36:55.145949+00:00
2026-06-24,sf,South Korea,2.568,48,2.05,1.89,2026-07-04T15:36:55.145949+00:00
2026-06-24,sf,Spain,46.348,48,44.5,41.023,2026-07-04T15:36:55.145949+00:00
2026-06-24,sf,Sweden,3.66,48,2.65,2.443,2026-07-04T15:36:55.145949+00:00
2026-06-24,sf,Switzerland,10.606,48,8.55,7.882,2026-07-04T15:36:55.145949+00:00
2026-06-24,sf,Tunisia,0.0,48,,,2026-07-04T15:36:55.145949+00:00
2026-06-24,sf,Turkey,0.0,48,,,2026-07-04T15:36:55.145949+00:00
2026-06-24,sf,United States,9.456,48,19.5,17.976,2026-07-04T15:36:55.145949+00:00
2026-06-24,sf,Uruguay,5.772,48,2.55,2.351,2026-07-04T15:36:55.145949+00:00
